cell,cell_lat,cell_lon,total_events,dom_vehicle,dom_junction,cell_junction_share,cell_sev_mean,cell_veh_mean,cell_impact_sum,train_events,dom_police_station,pred_daily_viol,actual_daily_viol,pred_total,peak_block,peak_block_label,mean_impact_per_viol,epi_raw,EPI,zone_id
186_191,12.979578784615386,77.58756561153847,26,CAR,BTP052 - CID Carlton House Junction,1.0,0.6692307692307692,0.9615384615384616,23.1192,22,Cubbon Park,0.17166658413704403,0.10256410256410256,6.694996781344716,2,Morning Peak (08-12),0.889,0.15261159329783214,4.1,266
186_194,12.979610622222223,77.59174429555556,45,MOTOR CYCLE,BTP047 - Vidhan Soudha Metro Station,1.0,0.6888888888888889,0.7644444444444444,35.991800000000005,44,Cubbon Park,0.30228613305422813,0.02564102564102564,11.789159189114898,2,Morning Peak (08-12),0.8,0.2418289064433825,6.2,71
186_195,12.980058655670103,77.59295868350516,97,SCOOTER,BTP047 - Vidhan Soudha Metro Station,1.0,0.6288659793814433,0.7999999999999999,76.8768,85,Cubbon Park,0.6239163133018688,0.3076923076923077,24.332736218772883,2,Morning Peak (08-12),0.793,0.494765636448382,11.6,71
186_196,12.9801853125,77.59445145833334,24,CAR,BTP036 - Police Thimmaiah Circle (GPO),1.0,0.6041666666666666,0.9666666666666667,18.322200000000002,24,Cubbon Park,0.2197047997648378,0.0,8.568487190828677,1,Early Morning (04-08),0.763,0.16763476222057125,4.5,71
186_201,12.97997361314554,77.60260657840375,213,SCOOTER,BTP211 - Central Street Junction,1.0,0.7079812206572769,0.8140845070422535,197.405,116,Shivajinagar,1.183977163646348,2.4871794871794872,46.17510938220757,2,Morning Peak (08-12),0.927,1.0975468307001648,21.4,76
186_202,12.980117871428572,77.60380248831169,77,CAR,BTP211 - Central Street Junction,1.0,0.6909090909090908,0.9181818181818182,77.2304,63,Shivajinagar,0.5404894797520937,0.358974358974359,21.07908971033165,2,Morning Peak (08-12),1.003,0.54211094819135,12.5,76
186_203,12.98000779589041,77.60532230958904,73,CAR,BTP051 - Safina Plaza Junction,1.0,0.6452054794520548,1.0123287671232877,84.97059999999999,64,Shivajinagar,0.6604748541101895,0.23076923076923078,25.758519310297388,2,Morning Peak (08-12),1.164,0.7687927301842605,16.4,76
186_204,12.97969748795539,77.60711739390335,1345,SCOOTER,BTP051 - Safina Plaza Junction,1.0,0.6471375464684015,0.7917472118959108,1128.6236000000001,965,Shivajinagar,8.670976091162647,9.743589743589743,338.1680675553432,2,Morning Peak (08-12),0.839,7.27494894048546,60.9,76
186_206,12.979958170487105,77.60974698137535,349,CAR,BTP051 - Safina Plaza Junction,1.0,0.6489971346704871,1.02378223495702,406.1525,278,Shivajinagar,2.246703167928127,1.8205128205128205,87.62142354919695,2,Morning Peak (08-12),1.164,2.6151624874683397,37.1,76
186_207,12.980436157692308,77.61171949999999,26,CAR,No Junction,0.07692307692307693,0.6653846153846155,1.0269230769230768,24.729,19,Shivajinagar,0.1984604521540479,0.1794871794871795,7.739957634007868,2,Morning Peak (08-12),0.951,0.18873588999849955,5.0,76
186_208,12.98005881935484,77.61299393387097,62,CAR,No Junction,0.0,0.6790322580645161,0.9387096774193548,50.54599999999999,47,Shivajinagar,0.45143521922613555,0.38461538461538464,17.605973549819286,2,Morning Peak (08-12),0.815,0.36791970366930044,9.0,76
186_209,12.979914256447687,77.61387121143552,411,CAR,No Junction,0.0,0.64330900243309,0.9953771289537714,360.63699999999994,342,Shivajinagar,2.7462748710549345,1.7692307692307692,107.10471997114247,2,Morning Peak (08-12),0.877,2.4084830619151774,35.4,76
186_219,12.979674584210526,77.62920336666667,57,CAR,No Junction,0.0,0.9377192982456141,0.968421052631579,74.873,40,Halasur,0.3130838422556199,0.4358974358974359,12.210269847969178,2,Morning Peak (08-12),1.314,0.41139216872388457,9.9,69
186_227,12.979380803571429,77.64121760357143,28,CAR,No Junction,0.0,0.7357142857142857,1.0214285714285716,23.766000000000002,28,Jeevanbheemanagar,0.22534188231999921,0.0,8.78833341047997,2,Morning Peak (08-12),0.849,0.19131525808967934,5.0,72
186_228,12.97912115,77.64272326818183,22,CAR,No Junction,0.0,0.6,0.9,14.916,21,Jeevanbheemanagar,0.20180344916302834,0.02564102564102564,7.8703345173581045,2,Morning Peak (08-12),0.678,0.1368227385325332,3.7,72
186_230,12.979640725,77.645821555,20,CAR,No Junction,0.0,0.6,0.9400000000000001,9.648,11,Jeevanbheemanagar,0.1264841124399849,0.23076923076923078,4.932880385159411,1,Early Morning (04-08),0.482,0.06096534219607271,1.7,267
186_234,12.980088681355932,77.65210075593221,59,CAR,No Junction,0.0,0.6,1.006779661016949,34.236000000000004,53,Banaswadi,0.6237942696387767,0.15384615384615385,24.327976515912287,1,Early Morning (04-08),0.58,0.36180067639049046,8.9,268
186_235,12.979536576190478,77.65303374761905,21,CAR,No Junction,0.0,0.6,1.0,14.4,21,Banaswadi,0.21176711580699453,0.0,8.258917516472787,2,Morning Peak (08-12),0.686,0.14527224144359827,3.9,269
186_262,12.979384184615384,77.69425438205128,39,MAXI-CAB,No Junction,0.0,0.9,1.117948717948718,36.942,27,Mahadevapura,0.27021428581622503,0.3076923076923077,10.538357146832777,2,Morning Peak (08-12),0.947,0.2558929286679651,6.6,73
186_263,12.97943822920354,77.6950685840708,226,MAXI-CAB,No Junction,0.0,0.8017699115044248,1.0398230088495575,200.906,141,Mahadevapura,1.5141710410327025,2.1794871794871793,59.0526706002754,1,Early Morning (04-08),0.889,1.3460980554780726,24.6,73
186_300,12.979357953846154,77.75130111153845,26,CAR,No Junction,0.0,0.6076923076923076,0.9692307692307692,15.611999999999998,21,Whitefield,0.23940925249770884,0.1282051282051282,9.336960847410644,0,Late Night (00-04),0.6,0.1436455514986253,3.9,270
187_165,12.981090228421055,77.54868800947368,95,CAR,"BTP024 - NPS, Vijayanagar",1.0,0.6821052631578947,0.9810526315789474,95.2718,32,Magadi Road,0.3431593398204284,1.6153846153846154,13.383214252996707,3,Afternoon (12-16),1.003,0.34418881783988964,8.5,74
187_166,12.981217293150685,77.54921866575341,73,CAR,"BTP024 - NPS, Vijayanagar",1.0,0.6164383561643836,0.915068493150685,43.8867,39,Magadi Road,0.41541545622155385,0.8717948717948718,16.2012027926406,0,Late Night (00-04),0.601,0.24966468918915385,6.4,74
187_171,12.980583806666667,77.55772675333333,30,SCOOTER,BTP010 - Rajajinagar Entrance,1.0,0.6766666666666666,0.8666666666666667,23.400000000000002,17,Magadi Road,0.15490811053976264,0.3333333333333333,6.041416311050743,0,Late Night (00-04),0.78,0.12082832622101486,3.3,75
187_172,12.98079043099881,77.55840124605359,330,SCOOTER,BTP010 - Rajajinagar Entrance,1.0,0.65,0.7354545454545455,228.2722,243,Magadi Road,2.223499129872089,2.230769230769231,86.71646606501147,1,Early Morning (04-08),0.692,1.5386613978714854,26.9,75
187_182,12.980734486956521,77.57394665652174,23,PASSENGER AUTO,BTP057 - Anand Rao Junction,1.0,0.6956521739130433,1.047826086956522,24.4348,16,Sheshadripuram,0.16999339463774935,0.1794871794871795,6.629742390872224,2,Morning Peak (08-12),1.062,0.1805329851052898,4.8,48
187_183,12.98074901972477,77.57490148027523,218,PASSENGER AUTO,BTP057 - Anand Rao Junction,1.0,0.6958715596330275,0.95,181.4345,158,Upparpet,1.4998474584750805,1.5384615384615385,58.49405088052814,0,Late Night (00-04),0.832,1.247873085451267,23.4,48
187_184,12.980830521538461,77.57694162153847,65,CAR,BTP058 - Subbanna Junction,1.0,0.7061538461538461,1.0415384615384615,61.230000000000004,58,High ground,0.5037257197134367,0.1794871794871795,19.64530306882403,1,Early Morning (04-08),0.942,0.47450962797005736,11.2,48
187_185,12.980634653191489,77.57847944893618,47,MAXI-CAB,BTP058 - Subbanna Junction,1.0,0.6978723404255318,1.127659574468085,49.2882,32,High ground,0.2926739596931367,0.38461538461538464,11.41428442803233,2,Morning Peak (08-12),1.049,0.3070149837181004,7.7,48
187_192,12.981143371309313,77.58852977055943,92,CAR,BTP052 - CID Carlton House Junction,1.0,0.6304347826086957,0.9184782608695652,74.0844,79,Cubbon Park,0.5976419218136771,0.3333333333333333,23.308034950733408,1,Early Morning (04-08),0.805,0.48110174706001013,11.3,271
187_195,12.98078108275862,77.5936695862069,29,CAR,BTP036 - Police Thimmaiah Circle (GPO),1.0,0.603448275862069,0.993103448275862,19.0788,26,Cubbon Park,0.18870245497910076,0.07692307692307693,7.359395744184929,1,Early Morning (04-08),0.658,0.1241662153762483,3.4,71
187_196,12.980986723076922,77.59434898846153,26,CAR,BTP036 - Police Thimmaiah Circle (GPO),1.0,0.6192307692307691,1.0,20.6232,26,Cubbon Park,0.1729806731187566,0.0,6.746246251631507,1,Early Morning (04-08),0.793,0.137173673783174,3.7,71
187_198,12.98105470929071,77.5983023975025,1001,SCOOTER,BTP042 - Minsk Square Junction (CTO),1.0,0.6425574425574425,0.6246753246753246,568.6746,735,Shivajinagar,6.697116734996155,6.82051282051282,261.18755266485,1,Early Morning (04-08),0.568,3.8039623054778158,45.2,76
187_199,12.981347554125875,77.59860399846154,715,SCOOTER,BTP042 - Minsk Square Junction (CTO),1.0,0.6778321678321678,0.6268531468531469,437.2407,525,Shivajinagar,4.5899365164985095,4.871794871794871,179.00752414344188,1,Early Morning (04-08),0.612,2.8090411480970876,38.6,76
187_200,12.98125522857143,77.60102136190476,21,SCOOTER,BTP211 - Central Street Junction,1.0,0.7047619047619047,0.7523809523809524,17.2692,20,Shivajinagar,0.20655133590266347,0.02564102564102564,8.055502100203878,2,Morning Peak (08-12),0.822,0.16978519811198936,4.5,76
187_201,12.980767367994515,77.60268230771135,87,CAR,BTP211 - Central Street Junction,1.0,0.7,0.864367816091954,85.8832,66,Shivajinagar,0.6115805885986271,0.5384615384615384,23.851642955346456,2,Morning Peak (08-12),0.987,0.6036300409468449,13.6,76
187_202,12.981007332722513,77.60343060209424,382,SCOOTER,BTP211 - Central Street Junction,1.0,0.6967277486910994,0.8308900523560209,327.6065,265,Shivajinagar,2.438329600431368,3.0,95.09485441682335,2,Morning Peak (08-12),0.858,2.092086797170114,32.5,76
187_203,12.981706535779816,77.6055155972477,109,SCOOTER,BTP211 - Central Street Junction,1.0,0.6798165137614678,0.7055045871559633,89.2372,61,Shivajinagar,0.5345444807035084,1.2307692307692308,20.847234747436826,2,Morning Peak (08-12),0.819,0.4377919296961733,10.5,76
187_204,12.981636166575973,77.60664219250366,497,SCOOTER,BTP051 - Safina Plaza Junction,1.0,0.657142857142857,0.6865191146881288,389.7842,430,Shivajinagar,3.295853831196608,1.7179487179487178,128.53829941666774,2,Morning Peak (08-12),0.784,2.5839494036581407,36.8,76
187_205,12.981349679060347,77.608158045241,2469,SCOOTER,BTP051 - Safina Plaza Junction,1.0,0.6628999594977723,0.8144187930336169,2293.1688,1836,Shivajinagar,17.14726809086983,16.23076923076923,668.7434555439233,2,Morning Peak (08-12),0.929,15.929812056418072,81.6,76
187_206,12.981214093993751,77.6100502435534,4413,PASSENGER AUTO,BTP051 - Safina Plaza Junction,1.0,0.674405166553365,0.9067074552458645,4627.7855,2883,Shivajinagar,29.638014465444297,39.23076923076923,1155.8825641523279,2,Morning Peak (08-12),1.049,31.090277174251064,100.0,76
187_207,12.981037320879121,77.61081786835165,455,PASSENGER AUTO,BTP051 - Safina Plaza Junction,0.9098901098901099,0.6868131868131868,0.9054945054945055,484.17719999999997,309,Shivajinagar,2.8190159669268304,3.7435897435897436,109.94162271014638,2,Morning Peak (08-12),1.064,2.9994329888101476,40.0,76
187_208,12.981747112612613,77.61248255810811,222,CAR,No Junction,0.0,0.645945945945946,0.9855855855855856,193.92399999999998,144,Shivajinagar,1.357963521760391,2.0,52.96057734865525,2,Morning Peak (08-12),0.874,1.1868601180185816,22.6,76
187_209,12.980934498591548,77.61447857746478,142,CAR,No Junction,0.0,0.6246478873239437,0.9845070422535213,116.234,119,Shivajinagar,1.1738191725747207,0.5897435897435898,45.77894773041411,2,Morning Peak (08-12),0.819,0.9613579023386962,19.4,76
187_210,12.980979804,77.615671384,25,CAR,No Junction,0.0,0.612,0.968,17.586,25,Halasur,0.2241547630312074,0.0,8.74203575821709,3,Afternoon (12-16),0.703,0.1575807984109388,4.2,76
187_219,12.98109036764706,77.62874927941176,34,CAR,No Junction,0.0,0.8705882352941177,0.9852941176470589,36.558,22,Halasur,0.16477268240983076,0.3076923076923077,6.426134613983399,0,Late Night (00-04),1.075,0.17713063359056805,4.7,69
187_220,12.981130123590475,77.63054102862745,51,CAR,No Junction,0.0,0.8568627450980393,1.0470588235294118,51.912,36,Halasur,0.30583925666391476,0.38461538461538464,11.927731009892678,1,Early Morning (04-08),1.018,0.3113443632838652,7.8,69
187_227,12.981256311115143,77.64068991079671,35,CAR,No Junction,0.0,0.8671428571428572,0.84,21.623,34,Jeevanbheemanagar,0.3298533170565489,0.02564102564102564,12.864279365205407,0,Late Night (00-04),0.618,0.20384934994094722,5.3,72
187_230,12.981318095454547,77.64598840909092,22,CAR,No Junction,0.0,0.6545454545454544,0.8818181818181817,16.128,7,Jeevanbheemanagar,0.04312902634432372,0.38461538461538464,1.6820320274286251,2,Morning Peak (08-12),0.733,0.03161357631038929,0.9,272
188_165,12.983044945736433,77.54878460852713,129,CAR,"BTP024 - NPS, Vijayanagar",1.0,0.689922480620155,0.8829457364341085,106.2035,26,Magadi Road,0.2997637409688736,2.641025641025641,11.690785897786071,0,Late Night (00-04),0.823,0.24670555881738296,6.4,74
188_166,12.982665168181818,77.54922415454546,66,CAR,"BTP024 - NPS, Vijayanagar",1.0,0.6818181818181818,0.906060606060606,56.9868,15,Magadi Road,0.16047757948914176,1.3076923076923077,6.258625600076529,2,Morning Peak (08-12),0.863,0.13849215109912935,3.7,74
188_173,12.982945246,77.560215904,50,SCOOTER,BTP010 - Rajajinagar Entrance,1.0,0.6579999999999999,0.736,34.112,33,Rajajinagar,0.27419478176794027,0.4358974358974359,10.693596488949673,1,Early Morning (04-08),0.682,0.1870008411657353,4.9,77
188_174,12.982554881632653,77.56205301428571,49,CAR,BTP010 - Rajajinagar Entrance,1.0,0.6653061224489796,0.8959183673469387,47.957,40,Magadi Road,0.2773954178855075,0.23076923076923078,10.818421297534792,2,Morning Peak (08-12),0.979,0.27157011410991183,6.9,77
188_175,12.982447589995264,77.56322857186689,141,CAR,BTP010 - Rajajinagar Entrance,1.0,0.626950354609929,1.0269503546099292,152.9736,108,Magadi Road,0.9857708776978331,0.8461538461538461,38.44506423021549,2,Morning Peak (08-12),1.085,1.069561402302149,21.0,77
188_183,12.982456502222224,77.57535675555556,45,CAR,BTP057 - Anand Rao Junction,1.0,0.7022222222222222,0.9933333333333334,45.071,35,High ground,0.28258342801457165,0.2564102564102564,11.020753692568293,2,Morning Peak (08-12),1.002,0.2831485948706008,7.2,48
188_184,12.983044725757576,77.57652483030303,66,CAR,BTP058 - Subbanna Junction,1.0,0.6484848484848484,1.0393939393939393,54.8327,50,High ground,0.40603697399303595,0.41025641025641024,15.835441985728401,0,Late Night (00-04),0.831,0.3374167253882129,8.4,48
188_198,12.982487056666665,77.59800483000001,30,CAR,BTP173 - TMC,1.0,0.6699999999999999,0.92,33.175999999999995,25,Shivajinagar,0.2283036191320845,0.1282051282051282,8.903841146151295,2,Morning Peak (08-12),1.106,0.2525038027600855,6.5,76
188_199,12.982171702222221,77.59897800666667,135,CAR,BTP173 - TMC,1.0,0.6703703703703704,0.8740740740740741,121.0612,114,Shivajinagar,0.9427760983745828,0.5384615384615384,36.76826783660873,2,Morning Peak (08-12),0.897,0.8456701602420007,17.7,76
188_200,12.982826730769231,77.6010820102564,39,CAR,BTP211 - Central Street Junction,1.0,0.6384615384615384,0.8923076923076922,34.203,25,Shivajinagar,0.2337914387541813,0.358974358974359,9.11786611141307,2,Morning Peak (08-12),0.877,0.205035091787417,5.4,76
188_201,12.982596071428572,77.60216322857143,35,SCOOTER,BTP211 - Central Street Junction,1.0,0.7,0.8628571428571429,32.4012,29,Shivajinagar,0.3258001289148396,0.15384615384615385,12.706205027678743,2,Morning Peak (08-12),0.926,0.3016909193751415,7.6,76
188_202,12.982824688095238,77.60339098571428,168,PASSENGER AUTO,BTP211 - Central Street Junction,1.0,0.6583333333333333,1.0035714285714286,181.8401,153,Shivajinagar,1.1834398898527978,0.38461538461538464,46.154155704259104,2,Morning Peak (08-12),1.082,1.2804819608207274,23.8,76
188_203,12.982187835416667,77.60589260208333,48,SCOOTER,BTP051 - Safina Plaza Junction,1.0,0.6895833333333333,0.6833333333333332,37.0292,25,Shivajinagar,0.22672961185422913,0.5897435897435898,8.842454862314936,3,Afternoon (12-16),0.771,0.17480853073961067,4.6,76
188_204,12.982409035810333,77.60669561861289,1413,SCOOTER,BTP051 - Safina Plaza Junction,1.0,0.6869072894550601,0.6823071479122435,1173.2916,993,Shivajinagar,9.604598439537682,10.76923076923077,374.57933914196957,2,Morning Peak (08-12),0.83,7.971816704816276,63.3,76
188_205,12.982634821428572,77.60812039209183,392,SCOOTER,BTP051 - Safina Plaza Junction,1.0,0.6954081632653061,0.6168367346938775,297.8664,283,Shivajinagar,2.7486461512493783,2.7948717948717947,107.19719989872576,2,Morning Peak (08-12),0.76,2.0889710749495274,32.5,76
188_206,12.982841608653846,77.60989835961539,728,SCOOTER,No Junction,0.46703296703296704,0.6898351648351648,0.6726648351648351,520.9187000000001,451,Shivajinagar,3.9280571371269106,7.102564102564102,153.19422834794952,2,Morning Peak (08-12),0.716,2.812488910182868,38.6,76
188_207,12.982727795392604,77.61081732907203,1541,SCOOTER,No Junction,0.05256327060350422,0.6623945489941596,0.8162232316677482,1097.802,944,Shivajinagar,9.871705626596496,15.307692307692308,384.9965194372633,2,Morning Peak (08-12),0.712,7.028654406136705,60.1,76
188_208,12.982484693873518,77.61250722134388,506,CAR,No Junction,0.0,0.6511857707509882,0.8563241106719368,366.4,236,Shivajinagar,2.630610712712176,6.923076923076923,102.59381779577487,2,Morning Peak (08-12),0.724,1.9045621560036152,30.7,76
188_301,12.983078591666667,77.75209816666667,36,MOTOR CYCLE,No Junction,0.0,0.7361111111111112,0.7166666666666667,27.45,6,Whitefield,0.04893198112356238,0.7692307692307693,1.9083472638189332,2,Morning Peak (08-12),0.762,0.03728616961615454,1.1,273
189_152,12.983833396746416,77.52893896962463,47,SCOOTER,No Junction,0.0,0.6404255319148936,0.6978723404255318,24.81,37,Kamakshipalya,0.33362002323559375,0.2564102564102564,13.011180906188157,2,Morning Peak (08-12),0.528,0.1761513722683935,4.7,274
189_165,12.984009262666667,77.54855774400001,75,SCOOTER,"BTP024 - NPS, Vijayanagar",1.0,0.6853333333333333,0.8133333333333334,54.2984,32,Magadi Road,0.2670870435278157,1.1025641025641026,10.416394697584812,1,Early Morning (04-08),0.724,0.19337101951413857,5.1,74
189_166,12.984089407142857,77.549268825,56,SCOOTER,"BTP024 - NPS, Vijayanagar",1.0,0.7125,0.8071428571428572,48.9866,33,Magadi Road,0.27489553056650184,0.5897435897435898,10.72092569209357,2,Morning Peak (08-12),0.875,0.24053358924568913,6.2,74
189_168,12.984927506451614,77.55344352903226,31,SCOOTER,BTP061 - Bhashyam Circle,1.0,0.6419354838709677,0.7870967741935483,23.2128,18,Rajajinagar,0.1331997913200621,0.3333333333333333,5.194791861482423,2,Morning Peak (08-12),0.749,0.09976664369872651,2.7,74
189_169,12.984630014071355,77.55387536065912,204,SCOOTER,BTP061 - Bhashyam Circle,1.0,0.6583333333333332,0.7656862745098039,167.2138,144,Rajajinagar,1.236216573973059,1.5384615384615385,48.2124463849493,2,Morning Peak (08-12),0.82,1.0136975906579084,20.2,74
189_171,12.984710512903225,77.55691866129031,31,CAR,BTP061 - Bhashyam Circle,1.0,0.6774193548387096,0.9193548387096774,22.672,22,Rajajinagar,0.1959149593140139,0.23076923076923078,7.640683413246542,1,Early Morning (04-08),0.731,0.14321383525854417,3.9,74
